OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
67721,J AND D COUNTRYSIDE MARTHON,SR-76 & SR-173,Poplar Grove,IL,520,3.499,33.998201,-120.68353
67723,JET FOOD STORE #80,US-221/SR-135 & SR-206,Douglas,GA,10,3.45733333,39.996542,-71.31765
67724,LOVES TRAVEL STOP #458,"I-44, EXIT 88",Strafford,MO,416,3.37233333,47.230497,-93.884589
67726,SPEEDWAY #7909,"US-264, EXIT 73",Greenville,NC,205,3.13233333,27.924304,-82.992266
67727,SPEEDWAY #7907,US-264 & SR-33,Greenville,NC,205,2.944,35.824056,-95.262977
67728,SPEEDWAY #7905,SR-43 & SR-118,Vanceboro,NC,205,3.37566666,41.799578,-107.771944
67729,SPEEDWAY #6981,US-301 BYP,Rocky Mount,NC,177,3.43233333,45.916404,-68.401141
67732,Quik Pik,US-275 & SR-9,West Point,NE,470,3.21566666,32.701535,-96.182202
67734,TROTTER TRUCK PLAZA,ST 11,Ord,NE,330,3.299,36.336381,-108.147534
67735,Fast Fuel,US-81/SR-3,Kingfisher,OK,483,3.19066666,42.37243,-97.408402
67736,SPEEDWAY #9855,I-10 EXIT 49,Fabens,TX,640,3.23566666,39.962828,-104.894742
67738,SUPER JACK TRUCK STOP,US-84,Brookhaven,MS,620,3.11566666,48.245421,-107.676795
67739,STRIPES #40819,SR-359,Orange Grove,TX,625,3.06566666,40.730139,-121.800144
67742,STRIPES 7FLEET #42514,"I-20, EXIT 138",Midland,TX,710,3.459,27.251676,-78.704598
67743,STRIPES 7FLEET #42506,US-380 & US-277,Haskell,TX,575,3.539,45.701227,-80.18281
67744,STRIPES #40715,SR-107,La Villa,TX,639,3.169,43.312097,-95.449718
67745,STRIPES #40628,"I-2, EXIT 134 & US-83",Mission,TX,639,3.259,44.518071,-66.894395
67746,STRIPES #40598,I-2/US-83,Mission,TX,639,2.869,43.303433,-120.684462
67747,STRIPES 7FLEET #42424,US-87/US-190,Brady,TX,740,3.599,42.863499,-95.894464
67748,STRIPES 7FLEET #42428,"I-20 EXIT, 115",Odessa,TX,710,3.069,26.00021,-68.440591
67749,STRIPES 7FLEET #42436,I-20 EXIT 134,Midland,TX,612,3.06566666,45.839444,-117.994753
67750,STRIPES #40729,FM-511 & FM-802,Brownsville,TX,598,2.999,46.781008,-79.82506
67753,STRIPES #40892,SR-359 & SR-16,Hebbronville,TX,625,3.28566666,41.238174,-79.226668
67754,Refuel #185,US-220,Stokesdale,NC,65,3.699,41.441367,-66.26244
67755,BLUE WATER #12,"I-526, EXIT 23",Charleston,SC,42,3.23233333,27.908057,-75.670397
67757,KEITH'S SUPERSTORE,"I-59, I-20, EXIT 160",Meridian,MS,705,3.049,25.486044,-100.682163
67758,CLARKS PUMP N SHOP #47,SR-10/SR-9,Vanceburg,KY,312,3.599,45.237091,-114.717241
67762,CEFCO #2008,US-83/US-62 & US-287,Childress,TX,770,2.91566666,48.871832,-81.200393
67763,SHELL,US-72,Mount Pleasant,MS,435,3.399,37.351693,-75.21321
67764,NINNEKAH TRUCK STOP,US-277/US-81 & SR-19,Ninnekah,OK,483,3.229,29.006487,-76.469262
67766,STOP IN Food Store #8143,US-221/US-460 & SR-607,Montvale,VA,185,3.36566666,43.974126,-82.733945
67768,SHELL,US-60 & SR-657,Lewisport,KY,487,3.499,32.518002,-80.197928
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00823444,37.181312,-82.897648
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.01562153,29.876686,-104.481326
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.01621367,48.76907,-90.379362
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00734981,47.013746,-107.078046
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00646558,46.497015,-72.787666
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,3.92582703,42.110922,-82.121413
67771,DUCK THRU FOOD STORE #26,"I-95, EXIT 154 & SR-308 & SR-11/SR-42",Lewiston Woodville,NC,177,3.399,45.444389,-121.496591
67772,STEVES SHELL,"I-55, EXIT 42",Brookhaven,MS,620,3.199,47.108787,-81.267315
67774,7-ELEVEN #39329,I-278/US-1,Linden,NJ,79,3.37566666,29.724993,-84.657615
67777,CIRCLE K #2721270,"I-95, EXIT 358B, SR-105",Jacksonville,FL,75,3.34233333,31.396173,-108.677869
67779,REATA PETROLEUM,I-76 & BARLOW RD,Fort Morgan,CO,800,3.439,27.300119,-75.523902
67782,SAMS MART #45,"I-40, EXIT 24 & SR-209",Waynesville,NC,405,3.599,27.093362,-111.359245
67783,RUTTERS #4,US-30 & SR-1016/2011,Wrightsville,PA,70,3.989,29.852946,-111.450469
67784,HAVANA CONVENIENCE,US-136,Havana,IL,368,3.799,39.357543,-87.942354
67787,PWI #109,"I-20, EXIT 126",Midland,TX,710,2.999,38.624322,-115.670605
67789,BEAR RIVER VALLEY CO OP,SR-13/SR-83,Corinne,UT,835,3.419,36.853869,-119.767055
67791,KINGSPORT TRUCK STOP,"I-81, EXIT 63",Kingsport,TN,405,3.899,29.639749,-100.557531
67792,CUBBYS #113,US-20/US-275,Oneill,NE,470,3.22566666,28.125971,-120.983531
67793,PILOT TRAVEL CENTER #131,"I-35, EXIT 34",Osceola,IA,320,3.459,41.151823,-74.500295
67793,PILOT TRAVEL CENTERS #131,"I-35, EXIT 34",Osceola,IA,320,3.439,38.025712,-72.223672
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.299,25.611629,-108.446094
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.399,36.116716,-122.383752
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.409,25.524467,-106.392635
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.219,37.921302,-88.05446
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.239,28.66821,-118.116413
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.399,48.832544,-89.942352
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.339,36.41076,-121.065387
67797,CHEVRON,US-71 & SR-179,Coushatta,LA,745,3.15566666,39.677642,-105.849948
67798,SUNSTOP #631,SR-231/SR-53 & SR-123,Ozark,AL,20,3.599,26.214014,-69.236791
67801,SUNOCO,"I-275, EXIT 42/SR-747",Cincinnati,OH,407,3.099,39.69923,-68.711891
67804,SUNSTOP #616,US-84/SR-134 & CR-1,Daleville,AL,20,3.399,46.756494,-67.965088
67806,84 QUICK STOP,I-84,Brookhaven,MS,620,3.149,31.331155,-120.499021
67811,QUICK FUEL #5301,SR-360,Grand Prairie,TX,637,3.024,36.309523,-89.555738
67813,LEROY TRUCK PLAZA,"I-74, EXIT 149",Le Roy,IL,280,3.479,32.291265,-99.570537
67815,LOVES TRAVEL STOP #254,"I-70, EXIT 59 & SR-39",Mooresville,IN,375,3.929,34.318768,-77.119272
67818,LOVES TRAVEL STOP #457,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,695,3.24233333,44.587604,-118.461804
67819,BREW #31,US-71/US-18,Spencer,IA,440,3.46566666,25.28035,-74.397187
67820,CIRCLE K #2723487,US-17 & SR-211,Supply,NC,245,3.289,41.125465,-88.00006
67821,FAS MART #5261,SR-9 & SR-57,Tollesboro,KY,410,3.35233333,32.884026,-98.716654
67822,SPINX #178 (DISCOUNT AVAILABLE),"I-385, EXIT 42 & I-85, EXIT 51B & US-25",Travelers Rest,SC,210,3.19233333,43.206002,-74.361854
67823,FLASH MARKET #17032,"I-555/US-63, EXIT 29 & SR-69",Trumann,AR,435,3.40733333,27.923432,-95.143203
67824,CIRCLE K #2723641,US-231/SR-87/SR-10/SR-53 & CR-21,Troy,AL,720,3.799,44.601402,-88.107682
67826,VALLEN MART,US-14,Volga,SD,566,3.319,43.837288,-94.049172
67827,GAS N GO,US-280/SR-27 & SR-520,Richland,GA,10,3.199,40.639102,-103.207812
67829,KWIK TRIP #721,SR-19 & SR-73,Marshall,WI,420,3.49733333,40.291656,-106.92941
67832,Sprint Mart #45,US-278/US-45,Tupelo,MS,742,3.189,43.793577,-66.822001
67833,PETES #05,US-59 & US-400,Parsons,KS,307,3.299,40.406951,-96.004298
67835,CIRCLE K #2723782,"I-40, EXIT 38 & US-421",Greensboro,NC,65,3.08233333,33.497065,-123.05591
67837,PILOT TRAVEL CENTER #1054,US-183 & SR-21,Buda,TX,740,3.41566666,40.689315,-79.506999
67839,EL TIGRE FOOD STORE #13,SR-336,Hidalgo,TX,639,3.21566666,46.810502,-95.986244
67841,CIRCLE K #2723844,US-15/US-501/US-1,Sanford,NC,177,3.049,31.228749,-69.227744
67842,CIRCLE K #4707627,"I-81, EXIT 48",Watertown,NY,220,4.099,48.479434,-105.101975
67844,UNCLE WILLIES #1288,US-13,Felton,DE,243,3.219,44.352685,-115.572571
67846,CEDAR RIVER PLAZA,SR-35,Stephenson,MI,360,3.419,28.504363,-72.165371
67847,E Z PICKENS,"US-20, EXIT 275 & SR-13",Manchester,IA,335,3.579,34.790181,-122.954913
67848,JEMISON EXXON,"I-65, EXIT 219 & CR-42",Jemison,AL,615,3.299,40.972615,-66.849197
67849,KUM & GO #0379,US-412/ US-63 & SR-25,Black Rock,AR,435,3.199,26.293656,-88.459538
67850,SMILEYS FUEL CITY,"I-64/I-81, EXIT 205 & SR-206",Raphine,VA,185,3.539,42.683459,-109.187426
67854,CircleK #2709341,US-411,Chatsworth,GA,285,3.499,25.155685,-120.013608
67855,FAS MART #5262,"I-64, EXIT 94 & SR-1958/SR-2888",Winchester,KY,410,2.90733333,28.573641,-116.129607
67859,PILOT #1135,US-281,Falfurrias,TX,639,3.459,48.221591,-66.467496
67860,SHELL,"I-55, EXIT 227 & SR-32",Oakland,MS,435,2.999,27.443662,-123.453426
67861,CASEYS #4308,US-34,Chariton,IA,320,3.539,29.568868,-87.147589
67862,SUNOCO TRUCK STOP,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.399,32.52943,-90.884596
67865,PILOT TRAVEL CENTER #897,"I-95, EXIT 12B, INTERSECTION OF SR-826 & 817",Opa Locka,FL,95,3.699,36.639208,-73.510946
67865,PILOT TRAVEL CENTERS #897,"I-95, EXIT 12B, INTERSECTION OF SR-826 & 817",Opa Locka,FL,95,3.699,29.796167,-122.192752
67866,QUICK DRAW TRAVEL PLAZA,"I-20, EXIT 49 & SR-531",Minden,LA,590,3.01233333,36.040531,-109.463288
67868,CHEVRON,SR-19,Huntsville,TX,670,2.979,30.523811,-82.581405
67871,BASIN MARKET #107,US-40,Vernal,UT,810,3.599,40.952538,-104.659276
67872,SMOKIES,US-45,Okolona,MS,576,3.099,25.949729,-108.653038
67874,RUTTERS #56,"I-83, EXIT 39A & SR-114",New Cumberland,PA,70,3.899,47.206874,-66.037702
67875,EXXON TIGER MART,"US-67/US-167, EXIT 28 & US-64",Beebe,AR,695,3.299,29.055946,-81.402504
67876,KUM & GO #0880,"US-412, EXIT 36",Stillwater,OK,560,2.954,44.066241,-96.342492
67877,CIRCLE K #4703701,I-24 EXIT 70,Smyrna,TN,460,3.03233333,43.228451,-73.340588
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,610,3.499,44.454992,-82.062188
67883,CASH MAGIC HOLLYWOOD,US-90,Berwick,LA,725,3.399,39.662782,-87.783764
67884,ROADRUNNER FUELS,US-550/SR-544,Aztec,NM,614,3.77566666,31.127794,-123.434006
67886,MAVERIK #5200,"I-70 BUSINESS, EXIT 25, CR-24",De Beque,CO,800,3.44233333,26.915755,-82.02609
67887,AIRLINE CHEVRON,US-61,Kenner,LA,725,3.099,29.182896,-114.763243
67890,KUM & GO #0449,US-60/US-71,Neosho,MO,535,3.05566666,38.3084,-81.624802
67892,TURRELL FUEL STOP,"I-55, EXIT 21",Turrell,AR,435,3.46566666,41.925015,-86.825077
67894,CIRCLE K #2705098,US-27 & SR-44,Leesburg,FL,140,3.57233333,38.200673,-122.375976
67897,KENT KWIK #273,SR-302 & SR-18,Kermit,TX,710,3.039,34.58425,-109.297973
67900,SPRINT FOODS #725,"I-520, EXIT 16/SR-28",Beech Island,SC,135,3.349,35.263577,-92.00615
67906,ON THE GO,SR-239,Prescott,KS,400,3.199,26.484248,-67.713308
67908,CIRCLE K #2744062,"I-25, EXIT 74",Colorado City,CO,796,3.349,29.445304,-98.914955
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,243,3.399,26.849,-104.949808
67917,STRIPES 7FLEET #42510,"I-10, EXIT 256/US-285",Fort Stockton,TX,710,3.379,45.74648,-87.927757
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,90,3.079,37.390531,-110.050779
67922,EXXON,"I-20, EXIT 44 & US-371 & US-80/US-79",Minden,LA,745,3.399,45.055804,-86.262181
67923,MONROE CENTER BP OASIS,"I-39, EXIT 111/US-51 & SR-72",Monroe Center,IL,520,3.599,29.963089,-75.613005
67924,KUM & GO #0026,"I-90, EXIT 26",Adrian,MN,440,3.19066666,36.128888,-89.359207
67925,CHEVRON,US-61,Baton Rouge,LA,600,3.899,46.228411,-119.615401
67927,STONES TRUCK STOP,"I-29, EXIT 77/US-212",Watertown,SD,566,3.38233333,37.909311,-69.627578
67929,Circle K,SR-574,Plant City,FL,225,3.32566666,30.032027,-107.51488
67930,CIRCLE K #2721426,US-98/SR-30A & SR-368,Panama City,FL,145,3.29066666,47.471666,-97.766693
67931,Forks 1&23,US-1/US-23/SR-4 & SR-19,Alma,GA,195,3.599,41.37521,-75.471301
67932,SPRINT MART #4144,US-82/US-45/SR-12 & SR-182,Columbus,MS,576,3.01566666,34.308027,-79.1415
67933,SUNOCO,SR-50 & SR-471,Webster,FL,140,3.33566666,32.161275,-89.602608
67934,WHISPERING PINES,SR-10,Greensburg,LA,600,3.099,46.907809,-96.984132
67935,CIRCLE K #2707610,"I-10, EXIT 26",Milton,FL,155,3.23233333,35.424454,-71.285031
67938,TEXACO,"I-84, EXIT 376",Tremonton,UT,835,3.45566666,36.388822,-93.664332
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,138,3.36566666,33.793806,-95.131571
67940,MARTIN GENERAL STORE,US-22,Ebensburg,PA,14,3.524,44.54632,-72.496637
67941,FIESTA MART #21,"I-40, EXIT 278",Warner,OK,560,3.639,36.547656,-121.990793
67943,LOVES TRAVEL STOP #459,"I-65, EXIT 133 & SR-267",Whitestown,IN,375,3.62233333,47.853608,-79.078712
67949,7-ELEVEN #36835,"I-85, EXIT 32",Pelzer,SC,30,3.18233333,29.577971,-90.057426
67952,CIRCLE K #2707682,"I-75, EXIT 164 & US-17/SR-35",Punta Gorda,FL,225,3.399,31.530687,-96.273484
67957,CITGO,US-27,Hialeah,FL,64,3.47233333,40.932977,-98.724041
67965,DIAMOND #7,"I-65, EXIT 69",Brewton,AL,715,3.399,25.01854,-104.681493
67968,WHITESBURG BP,US-27/SR-16,Whitesburg,GA,18,3.699,32.638366,-103.916314
67974,TALL TIMBERS TRUCKSTOP,"I-10, EXIT 23 & SR-108",Sulphur,LA,690,3.83233333,36.035797,-76.310362
67976,KWIK TRIP #587,US-141 & SR-22,Lena,WI,582,3.28233333,25.493171,-117.002898
67977,KUM & GO #4127,"I-29, EXIT 127",Sloan,IA,527,3.109,47.137978,-95.680796
67994,Pure,US-82/SR-520/SR-135,Willacoochee,GA,10,3.46566666,27.916014,-123.708641
67997,CIRCLE K #2745137,"I-75/SR-401, EXIT 149 & SR-49",Byron,GA,85,3.199,36.219555,-111.172914
68002,CO RETAIL VENTURE DB,US-34 & SR-59,Yuma,CO,800,3.449,48.467634,-103.880031
68005,WESSON,"I-84, EXIT 22, SR-8, EXIT 22",Waterbury,CT,100,4.179,46.387644,-75.657003
68007,Highland oil,US-412,Hardy,AR,435,3.269,43.139256,-92.644137
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,435,3.399,35.26455,-117.763397
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,695,3.369,40.005064,-99.302519
68012,ROYAL FARMS #120,US-13/CR-16,Greenwood,DE,194,3.259,29.343393,-92.974718
68016,Chevron #386730,"I-10, EXIT 139",Phoenix,AZ,930,3.299,37.558226,-68.050037
68017,TEXACO,SR-89,Prescott,AZ,930,3.739,46.332085,-95.248795
68019,PAC PRIDE CARDLOCK,CR-25/CR-826,Miami,FL,95,3.479,28.89221,-114.383397
68020,EXXON,"I-10, EXIT 335/SR-121",Macclenny,FL,75,3.499,26.498469,-103.195971
68026,MINIT MART #600627,"I-57, EXIT 312",Kankakee,IL,399,3.449,29.893672,-121.620851
68029,MAPCO #3502,SR-151,Ringgold,GA,285,3.09233333,42.681498,-97.822761
68030,FIVE STAR EXPRESS,"I-520/SR-415, EXIT 16 & SR-28",Augusta,GA,135,3.499,35.201594,-119.714041
68031,ORCHARD STOP BP,US-30,Montgomery,IL,290,3.649,30.205603,-91.212664
68031,ORCHARD STOP BP,US-30,Montgomery,IL,290,3.549,38.400087,-122.516917
68033,CIRCLE K #2703175,"I-520/SR-415, EXIT 9 & SR-56",Augusta,GA,135,3.28233333,27.846061,-105.921544
68036,MOBIL,"I-95, EXIT 60",Salisbury,MA,178,3.599,34.620206,-107.564525
68040,MISHAWAKA ROAD FLEET SITE,SR-19 & CR-20,Elkhart,IN,465,3.689,31.839867,-85.425581
68043,CARROLL MOTOR FUELS,US-40,Middle River,MD,22,3.139,38.442592,-103.113469
68048,CASEYS #3961,SR-3 & SR-143,Marcus,IA,527,3.299,39.271529,-113.856201
68052,CUBBYS #302,SR-39 & SR-175,Odebolt,IA,319,3.31566666,29.561084,-66.763424
68053,KJ TRAVEL CENTER,"US-20, EXIT 310",Idaho Falls,ID,825,3.40733333,42.726544,-113.110989
68055,Gallops,US-20,Michigan City,IN,370,3.399,27.674459,-101.692379
68062,FARMERS UNION OIL,US-83,Wilton,ND,390,3.899,38.584368,-101.120833
68065,Caseys #4450,US-160,Ulysses,KS,525,3.399,42.223718,-94.934394
68067,PUMP & PANTRY #2,US-30 & US-281,Grand Island,NE,330,3.30733333,37.779583,-97.063113
68068,ELGIN ONE STOP,SR-14 & SR-70,Elgin,NE,470,3.13733333,29.765841,-66.459428
68070,PAULS TRUCK STOP,US-171,Leesville,LA,690,3.449,26.386585,-80.055293
68072,FAMILY FARE #834 (DISCOUNT AVAILABLE),"US-131, EXIT 175",Byron Center,MI,371,3.739,47.971009,-91.272266
68073,BIG BATS 2,US-20,Chadron,NE,506,3.699,31.81557,-94.573611
68076,JENNINGS TRUCKSTOP,"I-10, EXIT 65",Jennings,LA,690,2.999,46.591885,-104.315303
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.559,41.386161,-98.720717
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.599,29.339171,-113.929989
68080,SAMMYS TRUCK AUTO PLAZA,"I-49, EXIT 53",Bunkie,LA,730,3.399,47.947462,-115.046803
68081,SHELL,SR-308 & SR-654,Mathews,LA,725,3.459,31.353406,-104.994944
68091,ALLTOWN MARKETS,"SR-101, EXIT 2",Auburn,NH,178,3.799,36.76225,-101.631806
68093,MARATHON,US-223/CR-52,Adrian,MI,385,3.599,34.509678,-111.653186
68095,ALEXS MARKET AND GRILL,"I-75, EXIT 101",Holly,MI,342,4.699,45.32253,-109.189178
68100,REFINED MARKETERS,"I-96, EXIT 31A/US-131, EXIT 88",Grand Rapids,MI,344,3.739,25.742186,-81.059316
68102,SUNOCO,ST 17,Carlstadt,NJ,115,3.16233333,38.508852,-89.203086
68107,SPEEDWAY #4500,"I-35, EXIT 171/CR-11",Pine City,MN,451,3.549,26.389957,-109.686825
68110,CIRCLE K #4705573,SR-82,Grafton,OH,414,3.749,25.060684,-69.958955
68112,QUICK FUEL #3138,"I-35, EXIT 98/CR-26",Saint Paul,MN,448,3.61733333,27.840592,-92.506941
68113,CIRCLE K #4705571,ST 2,Holland,OH,550,3.549,44.559131,-115.425274
68114,BP,US-130,Burlington,NJ,230,3.14566666,35.637088,-97.167112
68116,Circle K #2746335,"I-35, EXIT 22",Minneapolis,MN,448,3.799,32.386792,-67.470806
68122,CENEX,SR-11/SR-310,Roseau,MN,449,3.499,47.881527,-110.143634
68124,CIRCLE K #4705587,SR-585 & SR-57,Rittman,OH,249,3.659,36.635011,-102.198434
68129,CULVERS HAWKINS,"US-59/I-29, EXIT 43",Saint Joseph,MO,400,3.199,28.584188,-73.394076
68133,CASEYS #4256,US-71/SR-175,Joplin,MO,416,3.069,34.930629,-80.195217
68140,CROSSROADS RATON TRUCK STOP,"I-25/US-85, EXIT 451 & US-87",Raton,NM,803,3.499,47.418899,-76.869411
68147,Regal Truck Stop,SR 30,New Albany,MS,435,3.249,46.641852,-98.481163
68148,CIRCLE K #2723389,US-49,Gulfport,MS,715,2.944,36.583777,-118.12195
68151,KUM & GO #0498,SR-125,Rogersville,MO,535,3.05233333,42.017867,-69.620103
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.379,30.138137,-70.870213
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.449,36.085792,-100.887999
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.489,47.777488,-120.030315
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.429,32.340311,-121.430684
68154,LOVES TRAVEL STOP #395,"I-57, EXIT 308",Kankakee,IL,290,3.549,38.40476,-104.647534
68155,SHEETZ #181,"I-80, EXIT 158 & SR-220",Bellefonte,PA,14,3.729,48.907776,-110.557088
68156,A PLUS MINI MARKET,"I-95, EXIT 26",Philadelphia,PA,160,3.999,48.372058,-91.954602
68157,RAJS MINI MART,US-1/SR-29,Morrisville,PA,230,3.899,42.041743,-102.019259
68158,SUNOCO,"I-78, EXIT 29A/SR-61",Shoemakersville,PA,90,3.639,36.520415,-112.018575
68161,KWIK FILL #390,SR-15 & TABER RD,Blossburg,PA,138,3.684,25.100512,-67.740912
68165,GOLDEN GATE Fallon,US-50,Fallon,NV,966,3.549,36.343167,-80.208814
68167,CIRCLE K #4707628,SR-90 & SR-5,Montezuma,NY,220,3.999,30.115814,-100.342688
68169,GOLDEN GATE GOLDEN VALLEY,"US-395, EXIT 73",Reno,NV,966,3.949,41.386421,-97.678806
68174,MIRABITO #42,"I-81, EXIT 7",Castle Creek,NY,12,3.999,30.197816,-87.16532
68177,ONVO TRAVEL PLAZA - MIFFLINVILLE,"I-80, EXIT 242/CR-339",Mifflinville,PA,138,3.36566666,48.437519,-94.883018
68178,CIRCLE K #2723748,"I-20, EXIT 48",Pearl,MS,760,3.389,30.657166,-84.632498
68179,WEST PAK A POK,SR-8,Houston,MS,655,3.399,38.093424,-66.967262
68180,One9 #1374,"I-81, EXIT 143, SR-924",Hazleton,PA,200,3.86233333,25.997099,-70.723886
68185,CITGO,US-22/SR-72,Jonestown,PA,70,3.749,40.452285,-73.034801
68188,ONVO TRAVEL PLAZA - GIBSON,"I-81, EXIT 219 & SR-848",New Milford,PA,200,3.589,44.164581,-84.780967
68189,EAGLE EXXON,US-27/SR-29,Dayton,TN,285,3.399,45.703614,-69.852681
68191,MARTIN GENERAL STORE # 207,SR-865/I-99 EXIT 41,Altoona,PA,14,3.539,33.930148,-99.031228
68196,CATDADDY MARKET,SR-33,Tazewell,TN,405,3.299,31.231434,-86.815166
68211,CEFCO #2005,"I-40, EXIT 73",Amarillo,TX,585,2.869,43.959651,-107.034897
68212,CIRCLE K #2723415,"I-26, EXIT 16",Spartanburg,SC,210,3.099,27.273748,-72.759286
68213,CADOO MILLS,"I-30/US-67, EXIT 87 & FM-1903",Caddo Mills,TX,253,2.80066666,48.74515,-117.268027
68215,COWBOY TRAVEL PLAZA,"I-10, EXIT 833",Hamshire,TX,610,2.899,43.551031,-91.945535
68217,CIRCLE K #2723881,US-701 & US-501,Conway,SC,46,3.184,36.582231,-97.801706
68225,OASIS TRUCK STOP,US-60 & US-83,Canadian,TX,585,3.299,31.566559,-69.320562
68227,QUARLES #4914,"I-64 EXIT 297, US-13",Chesapeake,VA,130,3.52566666,36.769023,-74.563098
68234,CIRCLE K #2723705,"I-81, EXIT 80 & SR-121",Wytheville,VA,65,3.26566666,30.497787,-109.420855
68235,JOLLEY #113,"I-91, EXIT 28",Derby,VT,39,3.539,39.32319,-100.271829
68236,TEX BEST #506,"I-35, EXIT 84",Dilley,TX,747,3.099,35.684509,-115.898966
68243,PILOT EXPRESS #1173,"I-5, EXIT 135",Tacoma,WA,977,4.599,37.402982,-109.0732
68245,STRIPES #40705,US-77/SR-374,Combes,TX,665,2.91233333,26.187682,-81.098981
68253,KENT KWIK #262,"CR-18/I-20, EXIT 80",Monahans,TX,710,2.859,41.426951,-84.482089
68256,EXTRA MILE TRUCK STOP,I-30 EXIT 208,Hooks,TX,723,2.81733333,31.881063,-75.136755
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.589,38.291709,-90.368958
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.389,44.476443,-85.561472
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.489,28.793195,-77.016292
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.349,28.923259,-88.67561
68257,LOVES TRAVEL STOP #292,"I-55, EXIT 220",Dwight,IL,290,3.449,41.506404,-105.347733
68258,CIRCLE K #2741536,SR-83/CR-1015,Weslaco,TX,639,3.03566666,29.262273,-112.040867
68260,ALVARADO MARKET STATION,"I-35W, EXIT 26A & US-67",Alvarado,TX,637,2.844,48.502335,-78.667097
68261,STRIPES #2294,US-83 & FM-1120,Leakey,TX,740,2.949,26.736281,-71.077996
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.189,28.362557,-90.318855
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.269,33.565159,-89.383829
68266,FREDS FUEL AND FOOD #2,"I-57, EXIT 283 & US-24",Gilman,IL,280,3.049,37.343722,-106.56493
68268,SPEED SMART,"I-10, EXIT 114",Buckeye,AZ,930,3.37233333,39.495156,-95.019495
68270,MPC #2,US-67 & CR-A,Fredericktown,MO,574,2.99066666,42.839916,-68.62257
68271,PHOENIX #308,ST 210,Rocky Point,NC,245,3.619,44.320107,-106.681419
68273,CHISUM TRAVEL CENTER,US-70/US-54,Tularosa,NM,640,2.999,30.858076,-98.560888
68274,CEFCO #6,SR-6 & SR-7,Marlin,TX,765,2.999,29.856553,-97.994312
68276,KWIK STAR #895,US-18/US-63 EXIT 204,New Hampton,IA,565,3.449,43.217864,-66.506968
68277,WHITE OAK STATION #15,US-65,Harrison,AR,735,3.599,25.976538,-72.26517
68279,MACS MARKET #101,ST 22A,Fair Haven,VT,12,3.599,47.427696,-68.143726
68282,SUNSTOP #612,US-84,Andalusia,AL,720,3.48566666,28.09255,-98.575674
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.7303579,32.205126,-107.083853
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.74116815,46.534126,-104.462386
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.7314019,42.146128,-98.873096
68283,FLYING J# 852,"HWY-401, EXIT 814 & HWY-15",Lancaster,ON,720,4.73383969,31.332873,-90.249797
